Timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,81,100,101,102
6/6/2014 8:00,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,12
6/6/2014 8:15,6,8,4,5,3,8,10,1,6,0,0,0,0,0,0,6,11,0,0,0,0,0,2,1,1,0,0,2,8,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,29,45
6/6/2014 8:30,13,6,21,3,12,5,4,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,6,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,50,8,22
6/6/2014 8:45,12,19,13,6,8,14,33,10,20,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,6,6,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,14,23
6/6/2014 9:00,36,32,10,15,19,21,11,24,16,0,0,0,0,8,7,1,1,0,3,0,10,6,6,0,0,1,1,6,3,0,4,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,3,9
6/6/2014 9:15,38,14,13,23,10,10,12,6,19,0,0,6,0,0,0,0,0,0,0,0,5,0,7,2,17,9,1,4,1,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0
6/6/2014 9:30,9,10,21,22,16,38,34,15,21,8,6,6,3,0,0,7,4,0,0,0,13,7,0,4,1,13,2,0,3,7,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,5,0
6/6/2014 9:45,15,31,10,12,20,18,13,27,24,0,0,0,0,0,4,0,4,0,0,6,2,0,0,10,10,3,16,6,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,1
6/6/2014 10:00,11,24,23,29,7,24,25,32,34,0,1,0,0,2,0,0,0,3,0,13,10,2,1,0,8,1,1,0,1,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,3
6/6/2014 10:15,20,13,12,7,39,17,30,16,48,0,0,4,0,2,0,0,0,0,0,0,5,18,2,7,2,0,3,8,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
6/6/2014 10:30,19,13,5,45,19,20,22,25,20,0,0,0,0,0,1,0,3,0,14,0,8,0,0,4,7,1,3,6,1,4,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/6/2014 10:45,31,10,5,13,2,15,27,13,10,0,7,0,5,6,2,0,0,0,0,0,4,10,20,3,5,7,2,12,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/6/2014 11:00,34,21,28,25,13,19,19,15,13,4,0,0,0,0,0,0,5,0,0,0,8,7,0,3,12,3,1,1,6,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0
6/6/2014 11:15,18,12,16,10,16,14,9,14,20,0,0,4,0,0,0,0,0,1,0,0,2,3,8,16,8,2,2,2,1,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/6/2014 11:30,9,11,16,11,4,18,19,13,7,10,0,6,0,2,0,7,2,0,0,1,3,0,5,3,8,6,2,3,2,0,8,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
6/6/2014 11:45,7,8,7,31,12,27,11,13,22,1,0,0,0,1,0,0,4,0,0,0,9,0,9,0,1,0,0,5,5,7,0,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/6/2014 12:00,12,14,24,11,27,16,19,13,5,0,0,0,0,1,0,0,6,0,10,4,3,17,1,0,9,9,1,7,0,0,5,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
6/6/2014 12:15,26,21,15,10,16,14,26,10,32,0,0,0,0,1,6,0,0,1,0,0,17,5,1,2,8,8,6,8,9,7,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6/6/2014 12:30,4,37,16,18,27,6,21,14,13,0,0,3,11,0,0,0,0,7,0,5,10,3,9,1,5,3,1,2,15,4,2,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0
6/6/2014 12:45,9,27,10,14,7,15,12,5,22,6,0,0,0,0,0,5,0,0,0,0,0,26,10,4,5,6,10,1,10,12,12,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0
6/6/2014 13:00,6,11,19,22,31,20,13,14,7,0,0,0,0,0,0,5,6,6,3,0,1,7,1,6,5,4,0,4,6,1,2,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6/6/2014 13:15,10,4,13,19,8,23,10,8,3,0,0,4,0,0,0,2,0,0,4,0,1,2,1,0,6,8,1,5,5,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0
6/6/2014 13:30,21,9,11,10,18,26,8,13,8,4,1,0,0,0,0,3,0,0,9,0,0,5,1,0,5,0,5,2,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6/6/2014 13:45,17,17,4,20,18,6,15,14,11,3,0,0,0,0,0,0,4,0,0,0,8,1,2,1,8,9,1,1,6,3,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
6/6/2014 14:00,2,18,12,7,2,17,13,5,8,1,0,4,1,0,7,0,0,0,0,0,4,5,8,0,5,8,3,6,4,4,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,0,0,0
6/6/2014 14:15,27,26,7,23,4,24,0,10,7,0,2,0,1,0,0,2,0,0,0,4,0,5,0,8,5,2,0,1,2,8,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0
6/6/2014 14:30,19,26,28,15,9,13,8,9,11,3,0,0,4,1,0,1,0,0,0,1,0,0,1,8,1,9,5,5,2,4,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0
6/6/2014 14:45,8,8,29,2,6,18,26,6,18,1,0,0,0,0,0,4,0,0,0,0,0,9,1,0,1,12,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
6/6/2014 15:00,5,10,21,5,27,14,8,9,17,0,6,0,1,0,0,0,0,0,6,0,13,4,16,7,2,7,2,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,0,0
