Timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,81,100,101,102
6/6/2014 8:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,10
6/6/2014 8:15,2,0,0,11,0,3,5,6,6,1,0,0,0,1,3,0,10,0,3,0,3,1,1,8,0,0,0,2,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,89,18
6/6/2014 8:30,6,0,7,1,13,12,8,9,4,2,1,0,0,8,0,10,1,2,4,2,2,4,11,0,11,3,1,0,0,4,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,23,45
6/6/2014 8:45,3,7,15,32,10,9,6,7,25,0,13,10,1,0,0,4,22,1,2,0,7,0,14,6,15,0,3,0,0,14,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,28,16
6/6/2014 9:00,32,27,11,35,45,13,17,15,19,0,0,5,0,20,3,0,11,12,10,10,1,0,0,2,3,16,8,1,2,18,8,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,64,65,11
6/6/2014 9:15,27,18,15,14,12,16,6,7,11,6,7,3,1,3,0,0,3,4,1,17,1,2,8,3,3,3,2,9,4,3,3,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0
6/6/2014 9:30,28,6,9,12,21,18,15,22,22,12,4,1,2,10,2,3,1,10,3,23,0,0,10,2,3,10,9,4,10,0,1,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,12,6,0
6/6/2014 9:45,5,8,4,8,0,3,9,4,2,4,10,12,0,11,6,4,9,0,0,11,0,1,1,21,1,0,11,13,4,3,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,14,51,0,1
6/6/2014 10:00,2,5,21,9,3,16,7,15,46,4,0,0,1,0,4,39,3,0,11,0,1,0,6,0,13,13,6,4,21,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,13,5,0
6/6/2014 10:15,25,13,0,15,0,5,8,11,24,9,4,0,0,7,0,1,3,2,11,3,34,5,0,8,0,0,0,0,7,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,0,0,0
