Timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,81,100,101,102
6/7/2014 8:00,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,22
6/7/2014 8:15,8,2,9,7,4,3,13,10,12,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,5,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83,26,33
6/7/2014 8:30,12,3,16,9,24,8,12,11,13,0,6,7,6,3,0,6,0,0,6,0,9,0,4,0,4,2,0,5,4,3,1,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,44,32
6/7/2014 8:45,14,28,29,23,28,18,31,17,20,0,5,1,0,1,0,0,0,0,0,0,0,7,4,0,9,3,11,0,4,10,8,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,107,20,61
6/7/2014 9:00,32,26,44,15,20,29,36,31,49,7,0,7,0,0,0,0,0,0,3,8,7,4,2,13,4,6,12,1,1,8,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,48,13,6
6/7/2014 9:15,33,13,23,21,38,14,25,19,49,0,6,0,6,0,0,6,0,0,0,0,4,11,6,13,2,6,17,4,10,7,6,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0
6/7/2014 9:30,43,35,15,19,38,19,25,40,28,0,10,4,0,6,0,0,0,3,3,0,10,1,0,1,9,10,0,0,1,0,11,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,4,0
6/7/2014 9:45,13,29,25,25,29,33,9,19,17,0,0,0,0,0,0,0,0,0,8,7,9,3,2,1,0,1,0,7,3,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,11,1,1,2
6/7/2014 10:00,17,10,29,25,19,12,26,37,8,0,1,0,0,3,6,0,0,0,1,0,1,4,9,0,6,9,14,12,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,1,0
6/7/2014 10:15,39,31,35,3,11,6,25,21,25,0,0,0,0,0,0,0,0,0,0,0,8,4,11,6,0,1,0,9,6,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0
6/7/2014 10:30,26,17,24,7,19,29,24,39,8,0,0,0,7,8,6,7,0,0,12,0,10,9,1,2,1,0,0,5,10,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2014 10:45,41,16,31,5,12,24,16,31,18,0,5,0,0,6,5,3,0,0,0,7,5,0,6,0,0,0,7,11,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 11:00,32,15,23,15,14,17,12,38,17,4,0,0,0,0,0,1,4,0,0,0,5,5,4,2,7,23,7,6,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0
6/7/2014 11:15,4,22,16,15,17,33,20,14,27,0,12,0,0,0,3,1,0,0,6,0,8,1,7,3,16,15,21,5,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6/7/2014 11:30,15,27,17,3,7,38,23,27,12,0,1,0,6,1,0,0,4,0,0,0,10,10,15,0,3,9,8,6,3,5,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6/7/2014 11:45,35,22,16,19,2,11,12,24,10,0,6,0,0,0,0,0,0,0,0,0,1,6,5,6,2,1,2,1,7,11,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
6/7/2014 12:00,18,25,14,4,12,11,17,5,26,0,3,0,0,0,0,0,0,0,3,0,2,0,6,0,3,1,0,6,1,0,9,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
6/7/2014 12:15,17,22,18,8,19,7,14,16,18,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,2,6,4,9,4,3,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 12:30,41,25,27,15,10,26,30,32,5,0,0,0,2,0,0,2,3,1,1,3,1,0,1,0,4,3,4,4,6,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/7/2014 12:45,23,28,38,20,5,24,17,42,8,0,0,6,0,0,0,4,2,0,0,0,0,6,5,7,7,6,6,1,2,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0
6/7/2014 13:00,18,10,17,22,19,22,24,17,27,1,0,1,0,0,4,1,0,0,0,0,2,0,4,0,13,13,3,16,6,6,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,3,0
6/7/2014 13:15,33,26,28,15,6,8,14,16,17,0,0,1,0,0,0,6,4,0,0,0,3,5,0,6,4,7,1,4,9,6,6,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
6/7/2014 13:30,32,25,14,15,27,2,8,15,11,0,0,4,0,0,0,0,7,0,0,0,1,0,2,0,7,3,6,9,0,0,11,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
6/7/2014 13:45,6,27,22,16,17,10,5,19,15,3,0,0,0,0,0,0,0,0,0,0,0,7,8,9,2,1,8,4,3,16,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0
6/7/2014 14:00,10,23,5,13,17,25,15,27,27,0,0,0,6,1,0,0,6,0,0,0,4,4,1,1,10,3,0,3,4,12,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/7/2014 14:15,14,17,22,13,15,11,21,8,32,0,0,0,0,0,0,0,0,0,1,6,2,1,0,3,1,0,3,0,4,0,8,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2014 14:30,7,27,24,16,11,4,10,16,18,1,0,0,0,0,0,0,0,0,0,0,1,3,0,9,12,0,11,9,6,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0
6/7/2014 14:45,6,39,23,5,22,18,23,20,14,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,12,0,3,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0
6/7/2014 15:00,43,24,12,11,18,12,13,11,13,0,0,1,0,0,0,0,0,0,0,0,1,3,5,8,1,5,0,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0
6/7/2014 15:15,16,9,19,6,11,16,9,23,15,0,0,0,0,0,0,0,0,0,0,2,8,15,0,1,1,0,0,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,4
6/7/2014 15:30,15,21,9,23,12,18,5,7,9,0,0,0,0,6,7,0,0,4,0,3,10,0,0,0,4,12,5,2,9,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4
6/7/2014 15:45,20,42,13,8,18,18,21,14,9,0,0,0,0,0,7,0,0,9,0,6,1,4,0,3,14,8,3,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,13,12
6/7/2014 16:00,16,23,34,18,17,23,29,26,14,0,3,0,0,0,0,0,4,0,0,0,5,5,8,6,2,3,0,1,0,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,2
6/7/2014 16:15,13,19,29,20,7,16,3,30,21,0,3,0,0,0,0,0,1,0,0,0,5,8,8,0,11,6,4,0,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
6/7/2014 16:30,11,15,18,10,2,34,18,30,22,0,0,0,7,6,0,0,6,0,0,0,10,7,2,0,6,0,10,1,0,0,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0
6/7/2014 16:45,19,23,14,34,13,25,11,16,14,0,0,0,3,1,0,0,0,8,3,5,1,5,2,5,18,5,4,1,0,9,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
6/7/2014 17:00,28,4,10,30,10,18,25,33,22,2,0,0,4,0,0,0,0,9,0,0,6,0,7,9,4,5,4,1,6,10,2,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
6/7/2014 17:15,26,21,20,15,18,7,21,9,5,0,7,0,0,0,0,0,3,9,0,0,2,9,21,0,9,1,9,10,1,8,7,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
6/7/2014 17:30,11,28,19,16,11,14,3,17,20,0,0,0,0,0,7,0,0,2,7,0,7,1,1,1,6,5,2,2,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 17:45,17,24,15,9,12,17,12,22,7,4,0,0,0,0,0,1,0,0,2,1,1,4,6,13,0,6,4,1,1,9,7,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6/7/2014 18:00,24,44,42,13,15,27,14,8,8,0,0,0,0,0,0,0,3,0,0,0,8,7,3,6,12,0,7,9,11,1,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
6/7/2014 18:15,15,22,30,31,0,13,15,18,13,1,0,6,0,4,0,14,4,0,6,2,1,5,8,1,1,1,3,1,18,7,4,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0
6/7/2014 18:30,41,23,11,21,2,11,18,21,28,0,0,0,4,0,6,0,0,0,0,0,2,6,0,5,0,0,0,5,0,1,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/7/2014 18:45,10,21,10,10,20,19,34,22,16,2,0,0,0,0,0,5,0,0,0,0,2,0,6,4,5,8,1,8,0,4,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
6/7/2014 19:00,16,6,23,10,17,16,7,13,14,0,0,3,0,0,3,1,0,0,0,0,11,4,6,4,2,6,1,2,12,18,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
6/7/2014 19:15,15,22,15,6,21,9,6,14,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,0,7,0,6,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2014 19:30,26,13,10,20,13,15,19,19,22,0,0,0,7,1,0,0,0,0,6,1,8,15,2,0,0,0,0,3,8,6,1,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
6/7/2014 19:45,19,21,27,20,25,7,22,30,14,0,0,0,0,0,0,0,0,7,9,3,1,2,14,0,4,1,0,3,3,0,11,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 20:00,18,12,20,15,10,19,15,23,21,3,4,0,0,0,0,0,7,0,0,0,0,2,0,14,3,2,1,1,0,9,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
6/7/2014 20:15,19,23,5,32,14,20,11,13,10,0,0,6,0,6,0,7,0,0,7,0,0,4,0,8,4,0,2,5,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 20:30,19,1,3,22,3,14,15,28,7,0,0,0,0,0,0,0,0,7,0,0,1,2,1,4,8,0,5,3,0,1,11,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/7/2014 20:45,8,10,31,5,13,21,12,31,7,3,0,0,6,0,0,7,0,6,0,0,1,15,7,0,0,1,0,1,1,2,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 21:00,2,31,35,20,9,17,14,6,24,6,3,0,0,0,0,0,0,6,0,4,10,0,6,0,0,8,2,0,6,3,0,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 21:15,16,11,13,9,18,6,15,16,11,0,0,1,3,3,0,4,0,7,0,2,0,6,4,2,0,7,3,3,5,10,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2014 21:30,10,15,19,7,6,5,14,24,8,2,0,0,6,0,6,0,0,0,0,4,0,0,2,4,0,4,9,4,2,1,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
6/7/2014 21:45,3,1,7,11,13,21,10,21,12,0,1,0,0,0,6,0,0,0,0,0,0,0,6,10,0,0,0,3,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6/7/2014 22:00,8,22,16,4,8,11,10,12,6,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,4,7,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 22:15,10,5,3,4,0,3,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 22:30,5,3,4,7,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 22:45,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/7/2014 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
